query_id,doc_a,doc_b,winner,judge_model
q-130,17618,18579,18579,glm-5.2
q-130,1637,24922,24922,glm-5.2
q-130,27542,25951,27542,glm-5.2
q-130,50582,27542,27542,glm-5.2
q-130,50582,25951,25951,glm-5.2
q-130,20949,70915,20949,glm-5.2
q-130,44142,81874,81874,glm-5.2
q-130,57212,50522,50522,glm-5.2
q-130,70915,50582,70915,glm-5.2
q-130,83470,76328,76328,glm-5.2
q-130,46761,48507,48507,glm-5.2
q-130,44142,21038,21038,glm-5.2
q-130,76407,76328,76328,glm-5.2
q-130,24922,22321,22321,glm-5.2
q-130,57212,81430,81430,glm-5.2
q-130,17618,76328,17618,glm-5.2
q-130,48956,21038,21038,glm-5.2
q-130,81874,53480,53480,glm-5.2
q-130,82454,76946,82454,glm-5.2
q-130,65388,79310,79310,glm-5.2
q-130,46761,102021,102021,glm-5.2
q-130,18975,57212,18975,glm-5.2
q-130,76328,57712,57712,glm-5.2
q-130,82454,22321,22321,glm-5.2
q-130,44142,81430,81430,glm-5.2
q-130,48956,18975,18975,glm-5.2
q-130,72946,513,513,glm-5.2
q-130,70915,53158,70915,glm-5.2
q-130,57212,76328,76328,glm-5.2
q-130,57712,70915,57712,glm-5.2
q-130,81430,30045,30045,glm-5.2
q-130,50254,57212,50254,glm-5.2
q-130,83567,22321,22321,glm-5.2
q-130,83470,65388,65388,glm-5.2
q-130,83470,72946,83470,glm-5.2
q-130,55514,83495,55514,glm-5.2
q-130,48507,81874,81874,glm-5.2
q-130,72946,76407,72946,glm-5.2
q-130,18975,70915,18975,glm-5.2
q-130,65388,81874,65388,glm-5.2
q-130,50522,1637,1637,glm-5.2
q-130,50582,76407,76407,glm-5.2
q-130,76328,30045,30045,glm-5.2
q-130,57212,17618,17618,glm-5.2
q-130,29460,70915,70915,glm-5.2
q-130,17618,65388,65388,glm-5.2
q-130,513,18975,513,glm-5.2
q-130,57212,1637,1637,glm-5.2
q-130,18975,50254,50254,glm-5.2
q-130,72946,102021,102021,glm-5.2
q-130,1637,48956,1637,glm-5.2
q-130,72946,48956,72946,glm-5.2
q-130,57712,53158,57712,glm-5.2
q-130,44142,55514,55514,glm-5.2
q-130,50254,102021,50254,glm-5.2
q-130,65388,72946,65388,glm-5.2
q-130,83495,70915,83495,glm-5.2
q-130,83470,21038,83470,glm-5.2
q-130,79310,20949,79310,glm-5.2
q-130,76407,57712,57712,glm-5.2
q-130,76407,50522,50522,glm-5.2
q-130,18579,36210,18579,glm-5.2
q-130,53158,76407,76407,glm-5.2
q-130,25951,55514,55514,glm-5.2
q-130,79310,50582,79310,glm-5.2
q-130,18579,83495,18579,glm-5.2
q-130,76407,76946,76407,glm-5.2
q-130,27542,55514,55514,glm-5.2
q-130,50254,79310,50254,glm-5.2
q-130,44142,29460,29460,glm-5.2
q-130,55514,81430,55514,glm-5.2
q-130,76407,102021,102021,glm-5.2
q-130,83470,18579,18579,glm-5.2
q-130,50522,76946,50522,glm-5.2
q-130,20949,27542,27542,glm-5.2
q-130,83495,50582,83495,glm-5.2
q-130,50522,27542,50522,glm-5.2
q-130,513,24922,513,glm-5.2
q-130,30045,44142,30045,glm-5.2
q-130,17618,79310,17618,glm-5.2
q-130,50254,1637,50254,glm-5.2
q-130,102021,21038,102021,glm-5.2
q-130,30045,57212,30045,glm-5.2
q-130,57712,50582,57712,glm-5.2
q-131,21739,128180,128180,glm-5.2
q-131,71215,56269,71215,glm-5.2
q-130,21038,30045,30045,glm-5.2
q-131,68107,41027,68107,glm-5.2
q-131,29517,46127,46127,glm-5.2
q-131,89145,71215,71215,glm-5.2
q-131,46127,71215,71215,glm-5.2
q-131,127711,84066,127711,glm-5.2
q-131,27764,68107,68107,glm-5.2
q-131,89145,41027,41027,glm-5.2
q-131,52623,73260,73260,glm-5.2
q-131,109511,29517,29517,glm-5.2
q-131,18640,19157,19157,glm-5.2
q-131,71215,27764,27764,glm-5.2
q-131,530,125609,530,glm-5.2
q-131,89157,20162,89157,glm-5.2
q-131,63795,31979,63795,glm-5.2
q-131,84066,27838,84066,glm-5.2
q-131,20912,27838,20912,glm-5.2
q-131,66815,128180,128180,glm-5.2
q-131,20371,89157,89157,glm-5.2
q-131,46127,41027,41027,glm-5.2
q-131,530,663,530,glm-5.2
q-131,128180,93972,128180,glm-5.2
q-131,125609,29517,29517,glm-5.2
q-131,107983,63795,63795,glm-5.2
q-131,46403,63795,63795,glm-5.2
q-131,21739,89157,89157,glm-5.2
q-131,127711,19157,127711,glm-5.2
q-131,127711,56269,127711,glm-5.2
q-131,107983,20912,107983,glm-5.2
q-131,20162,19157,19157,glm-5.2
q-131,93972,89157,89157,glm-5.2
q-131,84281,128180,128180,glm-5.2
q-131,73260,67449,67449,glm-5.2
q-131,18640,21739,21739,glm-5.2
q-131,21739,663,663,glm-5.2
q-131,46127,127711,127711,glm-5.2
q-131,66815,27838,66815,glm-5.2
q-131,107983,84281,107983,glm-5.2
q-131,127711,125609,127711,glm-5.2
q-131,125609,71215,71215,glm-5.2
q-131,89157,83998,83998,glm-5.2
q-131,125609,124044,124044,glm-5.2
q-131,107983,100422,107983,glm-5.2
q-131,63795,46127,63795,glm-5.2
q-131,27764,27838,27764,glm-5.2
q-131,93972,68107,68107,glm-5.2
q-131,124044,20162,124044,glm-5.2
q-131,67449,83998,83998,glm-5.2
q-131,108830,89145,89145,glm-5.2
q-131,20162,56269,56269,glm-5.2
q-131,73260,46403,73260,glm-5.2
q-131,84066,89157,89157,glm-5.2
q-131,67449,89157,89157,glm-5.2
q-131,27838,530,530,glm-5.2
q-131,100422,29517,29517,glm-5.2
q-131,83998,31979,83998,glm-5.2
q-131,73260,52955,52955,glm-5.2
q-131,66815,41027,66815,glm-5.2
q-131,46403,27838,27838,glm-5.2
q-131,20371,83998,83998,glm-5.2
q-131,52955,20162,20162,glm-5.2
q-131,19157,31979,19157,glm-5.2
q-131,530,107983,530,glm-5.2
q-131,125412,124044,124044,glm-5.2
q-131,127711,100422,127711,glm-5.2
q-131,27764,107983,27764,glm-5.2
q-131,125609,663,663,glm-5.2
q-131,27764,20371,27764,glm-5.2
q-131,20371,84281,20371,glm-5.2
q-131,21739,83998,83998,glm-5.2
q-131,83998,108830,83998,glm-5.2
q-131,56269,663,663,glm-5.2
q-131,73260,84066,73260,glm-5.2
q-131,52623,663,663,glm-5.2
q-131,46403,67449,67449,glm-5.2
q-131,100422,68107,68107,glm-5.2
q-131,108830,31979,31979,glm-5.2
q-131,87888,56269,87888,glm-5.2
q-131,31979,68107,68107,glm-5.2
q-131,530,73260,530,glm-5.2
q-131,46403,41027,41027,glm-5.2
q-131,107983,27838,107983,glm-5.2
q-131,109511,124044,124044,glm-5.2
q-131,46127,663,663,glm-5.2
q-131,127711,41027,127711,glm-5.2
q-131,66815,89145,89145,glm-5.2
q-131,66815,87888,87888,glm-5.2
q-131,87888,67449,87888,glm-5.2
q-131,63795,124044,63795,glm-5.2
q-131,109511,21739,21739,glm-5.2
q-131,52623,68107,68107,glm-5.2
q-131,31979,89145,89145,glm-5.2
q-131,124044,93972,124044,glm-5.2
q-131,127711,125412,127711,glm-5.2
q-131,84281,108830,108830,glm-5.2
q-131,20162,52623,52623,glm-5.2
q-131,83998,84281,83998,glm-5.2
q-131,125609,107983,107983,glm-5.2
q-131,124044,20912,20912,glm-5.2
q-131,100422,108830,108830,glm-5.2
q-131,29517,73260,73260,glm-5.2
q-131,52623,56269,56269,glm-5.2
q-131,87888,46403,87888,glm-5.2
q-131,125609,89145,89145,glm-5.2
q-131,124044,84281,124044,glm-5.2
q-131,20371,52623,52623,glm-5.2
q-131,66815,20162,20162,glm-5.2
q-131,68107,19157,68107,glm-5.2
q-131,663,46403,663,glm-5.2
q-131,20912,83998,83998,glm-5.2
q-131,18640,93972,93972,glm-5.2
q-131,84066,19157,19157,glm-5.2
q-131,127711,27838,127711,glm-5.2
q-131,67449,109511,67449,glm-5.2
q-131,67449,27764,27764,glm-5.2
q-131,89145,52955,52955,glm-5.2
q-131,84066,56269,56269,glm-5.2
q-131,52623,66815,66815,glm-5.2
q-131,52955,20912,20912,glm-5.2
q-131,663,41027,663,glm-5.2
q-131,83998,29517,83998,glm-5.2
q-131,20912,27764,27764,glm-5.2
q-131,56269,18640,56269,glm-5.2
q-131,20912,84281,20912,glm-5.2
q-131,93972,73260,73260,glm-5.2
q-131,107983,125412,107983,glm-5.2
q-131,87888,128180,87888,glm-5.2
q-131,125412,52623,125412,glm-5.2
q-131,84066,66815,66815,glm-5.2
q-131,109511,20912,20912,glm-5.2
q-131,663,128180,128180,glm-5.2
q-131,89145,125412,125412,glm-5.2
q-131,84066,530,530,glm-5.2
q-131,46127,19157,19157,glm-5.2
q-131,87888,125412,87888,glm-5.2
q-131,46127,52955,52955,glm-5.2
q-131,20371,46403,46403,glm-5.2
q-131,124044,530,530,glm-5.2
q-131,127711,20162,127711,glm-5.2
q-131,71215,31979,71215,glm-5.2
q-131,20371,18640,18640,glm-5.2
q-131,68107,20912,68107,glm-5.2
q-131,87888,530,530,glm-5.2
q-131,18640,125412,125412,glm-5.2
q-131,125412,56269,56269,glm-5.2
q-131,20371,19157,19157,glm-5.2
q-131,100422,21739,21739,glm-5.2
q-131,108830,27838,27838,glm-5.2
q-131,63795,87888,87888,glm-5.2
q-131,128180,67449,128180,glm-5.2
q-131,84066,52955,52955,glm-5.2
q-131,52955,27764,27764,glm-5.2
q-131,46403,21739,21739,glm-5.2
q-131,100422,19157,19157,glm-5.2
q-131,46403,71215,71215,glm-5.2
q-131,66815,31979,66815,glm-5.2
q-131,71215,109511,71215,glm-5.2
q-131,530,84281,530,glm-5.2
q-131,73260,125412,125412,glm-5.2
q-131,52623,63795,63795,glm-5.2
q-131,41027,67449,67449,glm-5.2
q-131,100422,125609,125609,glm-5.2
q-131,63795,84281,63795,glm-5.2
q-131,128180,20371,128180,glm-5.2
q-131,18640,41027,41027,glm-5.2
q-131,87888,29517,87888,glm-5.2
q-131,108830,71215,71215,glm-5.2
q-131,128180,108830,128180,glm-5.2
q-131,46127,93972,93972,glm-5.2
q-131,27838,18640,18640,glm-5.2
q-132,49267,65133,65133,glm-5.2
q-131,52623,107983,107983,glm-5.2
q-132,36772,77190,77190,glm-5.2
q-132,61472,754,754,glm-5.2
q-132,62499,810,810,glm-5.2
q-132,810,34855,810,glm-5.2
q-132,32251,701,701,glm-5.2
q-132,36772,754,754,glm-5.2
q-132,57197,34609,34609,glm-5.2
q-132,26006,62499,62499,glm-5.2
q-132,71097,77270,71097,glm-5.2
q-132,67305,65591,65591,glm-5.2
q-132,62783,49267,49267,glm-5.2
q-132,55499,77270,77270,glm-5.2
q-132,64616,58388,58388,glm-5.2
q-132,34855,66908,66908,glm-5.2
q-132,65573,66908,66908,glm-5.2
q-132,71097,701,71097,glm-5.2
q-132,34609,60077,34609,glm-5.2
q-132,889,810,810,glm-5.2
q-132,77356,66908,66908,glm-5.2
q-132,77190,71097,71097,glm-5.2
q-132,49267,64616,49267,glm-5.2
q-132,34855,61523,61523,glm-5.2
q-132,62499,64616,62499,glm-5.2
q-132,534,49267,534,glm-5.2
q-132,71097,67305,71097,glm-5.2
q-132,64217,67305,64217,glm-5.2
q-132,64217,86144,64217,glm-5.2
q-132,77190,56027,77190,glm-5.2
q-132,65133,60077,65133,glm-5.2
q-132,36772,49267,49267,glm-5.2
q-132,71097,64217,64217,glm-5.2
q-132,77270,34609,34609,glm-5.2
q-132,34855,32251,32251,glm-5.2
q-132,77233,58388,77233,glm-5.2
q-132,62499,61523,62499,glm-5.2
q-132,55499,62499,62499,glm-5.2
q-132,61523,56027,61523,glm-5.2
q-132,58388,754,754,glm-5.2
q-132,77233,62499,77233,glm-5.2
q-132,64616,77270,77270,glm-5.2
q-132,77356,61523,61523,glm-5.2
q-132,889,66908,66908,glm-5.2
q-132,534,77233,534,glm-5.2
q-132,65133,77270,65133,glm-5.2
q-132,56027,64616,56027,glm-5.2
q-132,34855,65591,65591,glm-5.2
q-132,61472,62783,61472,glm-5.2
q-132,65573,65591,65591,glm-5.2
q-132,754,65133,65133,glm-5.2
q-132,58388,701,701,glm-5.2
q-132,99290,62499,62499,glm-5.2
q-132,62499,889,62499,glm-5.2
q-132,32251,65591,65591,glm-5.2
q-132,889,98026,98026,glm-5.2
q-132,77190,65133,65133,glm-5.2
q-132,57197,61523,57197,glm-5.2
q-132,66908,534,534,glm-5.2
q-132,754,60077,754,glm-5.2
q-132,61523,534,534,glm-5.2
q-132,62499,57197,57197,glm-5.2
q-132,36772,61523,61523,glm-5.2
q-132,60077,701,701,glm-5.2
q-132,32251,64217,64217,glm-5.2
q-132,65573,62499,62499,glm-5.2
q-132,889,65591,65591,glm-5.2
q-132,810,86144,810,glm-5.2
q-132,55499,26006,26006,glm-5.2
q-132,67305,26006,26006,glm-5.2
q-132,71097,26006,71097,glm-5.2
q-132,62783,77190,77190,glm-5.2
q-132,77233,754,754,glm-5.2
q-132,86144,99290,99290,glm-5.2
q-132,77270,77190,77190,glm-5.2
q-132,64217,889,64217,glm-5.2
q-132,55499,98026,98026,glm-5.2
q-132,57197,99290,57197,glm-5.2
q-132,61523,61472,61472,glm-5.2
q-132,98026,56027,98026,glm-5.2
q-132,55499,77356,77356,glm-5.2
q-132,58388,66908,66908,glm-5.2
q-132,534,99290,534,glm-5.2
q-132,86144,34855,34855,glm-5.2
q-132,701,77190,77190,glm-5.2
q-132,65573,67305,65573,glm-5.2
q-132,32251,36772,32251,glm-5.2
q-132,64217,77233,64217,glm-5.2
q-132,65573,86144,86144,glm-5.2
q-132,32251,67305,32251,glm-5.2
q-132,34855,57197,57197,glm-5.2
q-132,98026,58388,98026,glm-5.2
q-132,810,56027,810,glm-5.2
q-132,57197,98026,57197,glm-5.2
q-132,32251,86144,32251,glm-5.2
q-132,49267,98026,98026,glm-5.2
q-132,55499,61472,61472,glm-5.2
q-132,701,62783,701,glm-5.2
q-132,57197,77356,57197,glm-5.2
q-132,98026,65591,65591,glm-5.2
q-132,810,58388,810,glm-5.2
q-132,99290,60077,99290,glm-5.2
q-132,889,26006,26006,glm-5.2
q-132,810,77190,77190,glm-5.2
q-132,65573,34609,34609,glm-5.2
q-132,77356,99290,99290,glm-5.2
q-132,889,754,754,glm-5.2
q-132,534,56027,534,glm-5.2
q-132,65133,26006,65133,glm-5.2
q-132,65591,34609,34609,glm-5.2
q-132,65591,57197,57197,glm-5.2
q-132,34609,26006,34609,glm-5.2
q-132,77270,34855,34855,glm-5.2
q-132,61472,34609,34609,glm-5.2
q-132,77233,62783,77233,glm-5.2
q-132,36772,58388,36772,glm-5.2
q-132,534,26006,534,glm-5.2
q-132,86144,34609,34609,glm-5.2
q-132,889,60077,60077,glm-5.2
q-132,34609,36772,34609,glm-5.2
q-132,61472,64217,64217,glm-5.2
q-132,77190,77233,77233,glm-5.2
q-132,65573,77270,77270,glm-5.2
q-132,77233,701,77233,glm-5.2
q-132,67305,534,534,glm-5.2
q-132,98026,77356,77356,glm-5.2
q-132,64616,810,810,glm-5.2
q-132,66908,62783,66908,glm-5.2
q-132,71097,49267,71097,glm-5.2
q-132,65133,34855,65133,glm-5.2
q-132,754,99290,754,glm-5.2
q-132,67305,36772,36772,glm-5.2
q-132,26006,64616,26006,glm-5.2
q-132,56027,55499,56027,glm-5.2
q-132,49267,64217,64217,glm-5.2
q-132,36772,57197,57197,glm-5.2
q-132,64217,65591,64217,glm-5.2
q-132,65133,71097,65133,glm-5.2
q-132,99290,65591,65591,glm-5.2
q-132,71097,64616,71097,glm-5.2
q-132,65133,61523,61523,glm-5.2
q-132,58388,56027,56027,glm-5.2
q-132,98026,62783,98026,glm-5.2
q-132,61472,60077,61472,glm-5.2
q-132,34855,62783,34855,glm-5.2
q-132,62783,32251,32251,glm-5.2
q-132,86144,60077,60077,glm-5.2
q-132,810,77233,77233,glm-5.2
q-132,60077,67305,60077,glm-5.2
q-132,810,534,534,glm-5.2
q-132,34609,56027,34609,glm-5.2
q-132,77190,889,77190,glm-5.2
q-132,64217,60077,64217,glm-5.2
q-132,55499,49267,49267,glm-5.2
q-132,86144,61472,61472,glm-5.2
q-132,701,77356,77356,glm-5.2
q-133,108690,117888,108690,glm-5.2
q-132,58388,65133,65133,glm-5.2
q-133,37479,66585,37479,glm-5.2
q-133,64451,127169,127169,glm-5.2
q-133,37479,60398,37479,glm-5.2
q-133,108690,38425,38425,glm-5.2
q-133,68883,123906,68883,glm-5.2
q-133,67147,52438,52438,glm-5.2
q-133,55437,38425,55437,glm-5.2
q-133,85010,72750,72750,glm-5.2
q-133,52438,108544,52438,glm-5.2
q-133,52438,38425,52438,glm-5.2
q-133,26333,66585,26333,glm-5.2
q-133,55437,120294,120294,glm-5.2
q-133,40085,68796,68796,glm-5.2
q-133,108544,22857,108544,glm-5.2
q-133,38425,37479,37479,glm-5.2
q-133,63214,540,540,glm-5.2
q-133,127169,66585,127169,glm-5.2
q-133,64451,36348,36348,glm-5.2
q-133,108544,127169,108544,glm-5.2
q-133,60398,540,540,glm-5.2
q-133,72967,123906,72967,glm-5.2
q-133,65860,123906,65860,glm-5.2
q-133,66303,67147,66303,glm-5.2
q-133,66303,62495,66303,glm-5.2
q-133,60398,108544,108544,glm-5.2
q-133,63114,55437,63114,glm-5.2
q-133,65854,35833,35833,glm-5.2
q-133,123906,68796,68796,glm-5.2
q-133,64451,63214,63214,glm-5.2
q-133,35833,67065,67065,glm-5.2
q-133,67458,66303,66303,glm-5.2
q-133,60398,108690,108690,glm-5.2
q-133,63115,26333,26333,glm-5.2
q-133,63115,65860,65860,glm-5.2
q-133,37383,66585,66585,glm-5.2
q-133,117888,37383,117888,glm-5.2
q-133,67065,72747,67065,glm-5.2
q-133,85010,37479,37479,glm-5.2
q-133,117888,66303,66303,glm-5.2
q-133,66585,68796,68796,glm-5.2
q-133,127169,36348,36348,glm-5.2
q-133,64451,67147,67147,glm-5.2
q-133,22857,70779,70779,glm-5.2
q-133,72747,37383,37383,glm-5.2
q-133,52438,62495,52438,glm-5.2
q-133,66585,35833,35833,glm-5.2
q-133,87893,114646,87893,glm-5.2
q-133,67147,63115,63115,glm-5.2
q-133,66585,40085,40085,glm-5.2
q-133,36348,40085,36348,glm-5.2
q-133,67147,540,540,glm-5.2
q-133,67458,26333,26333,glm-5.2
q-133,114646,67147,67147,glm-5.2
q-133,36348,72750,36348,glm-5.2
q-133,65860,33393,65860,glm-5.2
q-133,65860,22857,22857,glm-5.2
q-133,72750,114646,114646,glm-5.2
q-133,36348,68796,36348,glm-5.2
q-133,63114,65854,63114,glm-5.2
q-133,70779,72747,70779,glm-5.2
q-133,72967,63214,63214,glm-5.2
q-133,33393,85010,85010,glm-5.2
q-133,114646,60398,60398,glm-5.2
q-133,65854,55437,55437,glm-5.2
q-133,66585,540,540,glm-5.2
q-133,62495,120294,120294,glm-5.2
q-133,117888,540,540,glm-5.2
q-133,66303,63115,66303,glm-5.2
q-133,127169,65854,65854,glm-5.2
q-133,63214,63114,63114,glm-5.2
q-133,68796,67147,67147,glm-5.2
q-133,62495,37479,37479,glm-5.2
q-133,55437,63214,63214,glm-5.2
q-133,64451,85010,85010,glm-5.2
q-133,72967,65854,65854,glm-5.2
q-133,52438,64451,52438,glm-5.2
q-133,72967,127169,127169,glm-5.2
q-133,36348,66585,36348,glm-5.2
q-133,26333,62495,62495,glm-5.2
q-133,120294,22857,22857,glm-5.2
q-133,35833,108690,108690,glm-5.2
q-133,63114,63115,63114,glm-5.2
q-133,123906,108544,108544,glm-5.2
q-133,62495,63214,63214,glm-5.2
q-133,87893,52438,52438,glm-5.2
q-133,120294,33393,120294,glm-5.2
q-133,120294,66303,66303,glm-5.2
q-133,68883,67065,67065,glm-5.2
q-133,60398,38425,38425,glm-5.2
q-133,85010,540,540,glm-5.2
q-133,60398,64451,64451,glm-5.2
q-133,65860,63114,63114,glm-5.2
q-133,68796,67458,67458,glm-5.2
q-133,35833,66303,66303,glm-5.2
q-133,63115,36348,36348,glm-5.2
q-133,72967,38425,38425,glm-5.2
q-133,72967,52438,52438,glm-5.2
q-133,123906,40085,40085,glm-5.2
q-133,70779,63214,63214,glm-5.2
q-133,108690,63114,63114,glm-5.2
q-133,40085,66303,66303,glm-5.2
q-133,66303,64451,66303,glm-5.2
q-133,63115,64451,64451,glm-5.2
q-133,63214,60398,63214,glm-5.2
q-133,55437,108544,55437,glm-5.2
q-133,72747,85010,85010,glm-5.2
q-133,68796,87893,87893,glm-5.2
q-133,120294,26333,26333,glm-5.2
q-133,37479,22857,37479,glm-5.2
q-133,33393,68796,68796,glm-5.2
q-133,65860,67458,67458,glm-5.2
q-133,67458,62495,67458,glm-5.2
q-133,114646,117888,117888,glm-5.2
q-133,127169,117888,127169,glm-5.2
q-133,52438,36348,36348,glm-5.2
q-133,63214,67147,63214,glm-5.2
q-133,108690,85010,85010,glm-5.2
q-133,66303,63114,63114,glm-5.2
q-133,26333,114646,114646,glm-5.2
q-133,22857,65854,22857,glm-5.2
q-133,108544,87893,87893,glm-5.2
q-133,68883,540,540,glm-5.2
q-133,114646,108544,108544,glm-5.2
q-133,65854,33393,65854,glm-5.2
q-133,37479,40085,37479,glm-5.2
q-133,70779,55437,55437,glm-5.2
q-133,22857,87893,87893,glm-5.2
q-133,55437,63115,55437,glm-5.2
q-133,26333,36348,36348,glm-5.2
q-133,55437,123906,55437,glm-5.2
q-133,36348,540,540,glm-5.2
q-133,67065,60398,67065,glm-5.2
q-133,72750,63115,63115,glm-5.2
q-133,120294,40085,120294,glm-5.2
q-133,85010,120294,120294,glm-5.2
q-133,72747,72967,72967,glm-5.2
q-133,63214,33393,63214,glm-5.2
q-133,108690,68883,108690,glm-5.2
q-133,123906,72747,72747,glm-5.2
q-133,127169,33393,127169,glm-5.2
q-133,52438,70779,70779,glm-5.2
q-133,22857,66585,22857,glm-5.2
q-133,26333,37479,37479,glm-5.2
q-133,117888,72750,72750,glm-5.2
q-133,52438,72747,52438,glm-5.2
q-133,127169,37383,127169,glm-5.2
q-133,63114,35833,63114,glm-5.2
q-133,540,68796,540,glm-5.2
q-133,33393,72967,72967,glm-5.2
q-133,35833,114646,114646,glm-5.2
q-133,68883,35833,35833,glm-5.2
q-133,33393,38425,38425,glm-5.2
q-133,72967,37383,72967,glm-5.2
q-133,63114,40085,63114,glm-5.2
q-133,85010,62495,62495,glm-5.2
q-133,72750,67065,67065,glm-5.2
q-133,67147,65860,65860,glm-5.2
q-133,87893,37479,37479,glm-5.2
q-133,37383,38425,38425,glm-5.2
q-133,26333,65854,26333,glm-5.2
q-133,37383,72750,72750,glm-5.2
q-133,60398,72747,72747,glm-5.2
q-133,62495,108690,108690,glm-5.2
q-133,117888,67458,67458,glm-5.2
q-134,120360,67312,120360,glm-5.2
q-133,87893,26333,26333,glm-5.2
q-134,102901,120360,120360,glm-5.2
q-134,22227,68610,68610,glm-5.2
q-134,62560,38943,62560,glm-5.2
q-134,96573,110042,96573,glm-5.2
q-134,96384,66671,66671,glm-5.2
q-134,99474,96368,99474,glm-5.2
q-134,38943,103011,103011,glm-5.2
q-134,96282,70554,96282,glm-5.2
q-134,105006,71717,71717,glm-5.2
q-134,105006,64685,105006,glm-5.2
q-134,96718,67312,67312,glm-5.2
q-134,100355,62560,62560,glm-5.2
q-134,99474,45555,99474,glm-5.2
q-134,68610,96282,68610,glm-5.2
q-134,696,66671,66671,glm-5.2
q-134,67036,120360,120360,glm-5.2
q-134,99474,71717,99474,glm-5.2
q-134,38943,67312,67312,glm-5.2
q-134,71717,67036,71717,glm-5.2
q-134,96718,128264,128264,glm-5.2
q-134,103785,59167,103785,glm-5.2
q-134,96573,49003,96573,glm-5.2
q-134,67312,105006,105006,glm-5.2
q-134,60368,96559,96559,glm-5.2
q-134,67312,57602,57602,glm-5.2
q-134,696,45555,696,glm-5.2
q-134,96282,67036,96282,glm-5.2
q-134,128264,110042,128264,glm-5.2
q-134,58930,65434,58930,glm-5.2
q-134,102901,62560,62560,glm-5.2
q-134,103011,35506,35506,glm-5.2
q-134,62560,105006,62560,glm-5.2
q-134,102901,68610,68610,glm-5.2
q-134,103785,503,103785,glm-5.2
q-134,100355,110042,110042,glm-5.2
q-134,503,64685,64685,glm-5.2
q-134,70554,48409,70554,glm-5.2
q-134,38943,58930,58930,glm-5.2
q-134,96718,64685,64685,glm-5.2
q-134,85292,99474,99474,glm-5.2
q-134,67036,85292,85292,glm-5.2
q-134,67036,102901,67036,glm-5.2
q-134,542,48409,542,glm-5.2
q-134,67036,105006,105006,glm-5.2
q-134,120360,60368,120360,glm-5.2
q-134,96573,96368,96573,glm-5.2
q-134,37297,48409,37297,glm-5.2
q-134,96718,96384,96384,glm-5.2
q-134,71717,96573,96573,glm-5.2
q-134,71717,65434,71717,glm-5.2
q-134,58930,120360,120360,glm-5.2
q-134,110042,65434,110042,glm-5.2
q-134,67036,96368,96368,glm-5.2
q-134,60368,128264,128264,glm-5.2
q-134,96559,19968,19968,glm-5.2
q-134,45555,19968,19968,glm-5.2
q-134,58930,100355,58930,glm-5.2
q-134,100355,105006,105006,glm-5.2
q-134,696,19968,19968,glm-5.2
q-134,49003,37297,37297,glm-5.2
q-134,128264,696,128264,glm-5.2
q-134,57602,96384,57602,glm-5.2
q-134,503,22227,503,glm-5.2
q-134,48409,110042,110042,glm-5.2
q-134,105006,70554,105006,glm-5.2
q-134,96718,37297,37297,glm-5.2
q-134,503,96573,96573,glm-5.2
q-134,96559,96368,96368,glm-5.2
q-134,65434,68610,68610,glm-5.2
q-134,99474,57602,99474,glm-5.2
q-134,66671,57602,66671,glm-5.2
q-134,102901,60368,60368,glm-5.2
q-134,85292,696,85292,glm-5.2
q-134,542,68610,542,glm-5.2
q-134,85292,58930,85292,glm-5.2
q-134,62560,58930,62560,glm-5.2
q-134,59167,70554,59167,glm-5.2
q-134,45555,22227,22227,glm-5.2
q-134,100355,48409,48409,glm-5.2
q-134,96282,48409,96282,glm-5.2
q-134,70554,103785,103785,glm-5.2
q-134,96559,66671,66671,glm-5.2
q-134,696,103011,696,glm-5.2
q-134,103011,58930,58930,glm-5.2
q-134,96384,103785,103785,glm-5.2
q-134,65434,105006,105006,glm-5.2
q-134,96384,35506,35506,glm-5.2
q-134,38943,37297,37297,glm-5.2
q-134,542,57602,542,glm-5.2
q-134,99474,96573,99474,glm-5.2
q-134,128264,49003,128264,glm-5.2
q-134,70554,96368,96368,glm-5.2
q-134,110042,19968,110042,glm-5.2
q-134,49003,96718,96718,glm-5.2
q-134,35506,103785,35506,glm-5.2
q-134,59167,65434,59167,glm-5.2
q-134,64685,62560,62560,glm-5.2
q-134,542,103785,542,glm-5.2
q-134,35506,64685,35506,glm-5.2
q-134,19968,35506,35506,glm-5.2
q-134,99474,542,542,glm-5.2
q-134,96368,110042,96368,glm-5.2
q-134,96282,103785,96282,glm-5.2
q-134,96559,67312,96559,glm-5.2
q-134,65434,503,503,glm-5.2
q-134,37297,99474,99474,glm-5.2
q-134,71717,66671,66671,glm-5.2
q-134,49003,102901,49003,glm-5.2
q-134,542,37297,542,glm-5.2
q-134,696,49003,696,glm-5.2
q-134,66671,100355,66671,glm-5.2
q-134,96282,96368,96282,glm-5.2
q-134,65434,62560,62560,glm-5.2
q-134,68610,60368,68610,glm-5.2
q-134,22227,120360,120360,glm-5.2
q-134,110042,59167,59167,glm-5.2
q-134,103011,19968,19968,glm-5.2
q-134,48409,60368,60368,glm-5.2
q-134,128264,45555,128264,glm-5.2
q-134,103785,100355,103785,glm-5.2
q-134,120360,59167,120360,glm-5.2
q-134,105006,128264,105006,glm-5.2
q-134,696,57602,57602,glm-5.2
